municipio,uf_raw,populacao,capital,classe_populacao
Ipora,PR,13642.0,0,BAIXO
Iracema Do Oeste,PR,2216.0,0,BAIXO
Irati,PR,61439.0,0,BAIXO
Iretama,PR,10029.0,0,BAIXO
Itaguaje,PR,4426.0,0,BAIXO
Itaipulandia,PR,11588.0,0,BAIXO
Itambaraca,PR,6516.0,0,BAIXO
Itambe,PR,6110.0,0,BAIXO
Itapejara D'Oeste,PR,12220.0,0,BAIXO
Itaperucu,PR,29493.0,0,BAIXO
Itauna Do Sul,PR,2700.0,0,BAIXO
Ivai,PR,14049.0,0,BAIXO
Ivaipora,PR,31886.0,0,BAIXO
Ivate,PR,8294.0,0,BAIXO
Ivatuba,PR,3299.0,0,BAIXO
Jaboti,PR,5332.0,0,BAIXO
Jacarezinho,PR,39268.0,0,BAIXO
Jaguapita,PR,13861.0,0,BAIXO
Jaguariaiva,PR,35192.0,0,BAIXO
Jandaia Do Sul,PR,21281.0,0,BAIXO
Janiopolis,PR,4948.0,0,BAIXO
Japira,PR,4929.0,0,BAIXO
Japura,PR,9573.0,0,BAIXO
Jardim Alegre,PR,11067.0,0,BAIXO
Jardim Olinda,PR,1309.0,0,BAIXO
Jataizinho,PR,12687.0,0,BAIXO
Jesuitas,PR,8251.0,0,BAIXO
Joaquim Tavora,PR,12108.0,0,BAIXO
Jundiai Do Sul,PR,3248.0,0,BAIXO
Juranda,PR,7244.0,0,BAIXO
Jussara,PR,7069.0,0,BAIXO
Kalore,PR,3996.0,0,BAIXO
Lapa,PR,48651.0,0,BAIXO
Laranjal,PR,5719.0,0,BAIXO
Laranjeiras Do Sul,PR,32167.0,0,BAIXO
Leopolis,PR,3896.0,0,BAIXO
Lidianopolis,PR,3155.0,0,BAIXO
Lindoeste,PR,4488.0,0,BAIXO
Loanda,PR,23393.0,0,BAIXO
Lobato,PR,4850.0,0,BAIXO
Londrina,PR,580870.0,0,ALTO
Luiziana,PR,7217.0,0,BAIXO
Lunardelli,PR,4695.0,0,BAIXO
Lupionopolis,PR,4969.0,0,BAIXO
Mallet,PR,13697.0,0,BAIXO
Mambore,PR,12900.0,0,BAIXO
Mandaguacu,PR,23373.0,0,BAIXO
Mandaguari,PR,34628.0,0,BAIXO
Mandirituba,PR,27750.0,0,BAIXO
Manfrinopolis,PR,2442.0,0,BAIXO
Mangueirinha,PR,16572.0,0,BAIXO
Manoel Ribas,PR,13517.0,0,BAIXO
Marechal Candido Rondon,PR,54031.0,0,BAIXO
Maria Helena,PR,5593.0,0,BAIXO
Marialva,PR,36103.0,0,BAIXO
Marilandia Do Sul,PR,8793.0,0,BAIXO
Marilena,PR,7093.0,0,BAIXO
Mariluz,PR,10327.0,0,BAIXO
Maringa,PR,436472.0,0,MEDIO
Mariopolis,PR,6655.0,0,BAIXO
Maripa,PR,5562.0,0,BAIXO
Marmeleiro,PR,14407.0,0,BAIXO
Marquinho,PR,4283.0,0,BAIXO
Marumbi,PR,4676.0,0,BAIXO
Matelandia,PR,18266.0,0,BAIXO
Matinhos,PR,35705.0,0,BAIXO
Mato Rico,PR,3142.0,0,BAIXO
Maua Da Serra,PR,10994.0,0,BAIXO
Medianeira,PR,46940.0,0,BAIXO
Mercedes,PR,5617.0,0,BAIXO
Mirador,PR,2180.0,0,BAIXO
Miraselva,PR,1786.0,0,BAIXO
Missal,PR,10706.0,0,BAIXO
Moreira Sales,PR,11966.0,0,BAIXO
Morretes,PR,16485.0,0,BAIXO
Munhoz De Melo,PR,4034.0,0,BAIXO
Nossa Senhora Das Gracas,PR,4009.0,0,BAIXO
Nova Alianca Do Ivai,PR,1560.0,0,BAIXO
Nova America Da Colina,PR,3424.0,0,BAIXO
Nova Aurora,PR,10131.0,0,BAIXO
Nova Cantu,PR,4827.0,0,BAIXO
Nova Esperanca,PR,28062.0,0,BAIXO
Nova Esperanca Do Sudoeste,PR,5014.0,0,BAIXO
Nova Fatima,PR,8120.0,0,BAIXO
Nova Laranjeiras,PR,11462.0,0,BAIXO
Nova Londrina,PR,13188.0,0,BAIXO
Nova Olimpia,PR,5846.0,0,BAIXO
Nova Santa Barbara,PR,4304.0,0,BAIXO
Nova Santa Rosa,PR,8311.0,0,BAIXO
Nova Prata Do Iguacu,PR,10540.0,0,BAIXO
Nova Tebas,PR,5252.0,0,BAIXO
Novo Itacolomi,PR,2836.0,0,BAIXO
Ortigueira,PR,21783.0,0,BAIXO
Ourizona,PR,3423.0,0,BAIXO
Ouro Verde Do Oeste,PR,6036.0,0,BAIXO
Paicandu,PR,42251.0,0,BAIXO
Palmas,PR,52503.0,0,BAIXO
Palmeira,PR,34109.0,0,BAIXO
Palmital,PR,12755.0,0,BAIXO
Palotina,PR,32389.0,0,BAIXO
Paraiso Do Norte,PR,14211.0,0,BAIXO
Paranacity,PR,11685.0,0,BAIXO
Paranagua,PR,157378.0,0,MEDIO
Paranapoema,PR,3277.0,0,BAIXO
Paranavai,PR,89454.0,0,BAIXO
Pato Bragado,PR,5755.0,0,BAIXO
Pato Branco,PR,84779.0,0,BAIXO
Paula Freitas,PR,5942.0,0,BAIXO
Paulo Frontin,PR,7418.0,0,BAIXO
Peabiru,PR,14017.0,0,BAIXO
Perobal,PR,6194.0,0,BAIXO
Perola,PR,11406.0,0,BAIXO
Perola D'Oeste,PR,6232.0,0,BAIXO
Pien,PR,13015.0,0,BAIXO
Pinhais,PR,134788.0,0,MEDIO
Pinhalao,PR,6323.0,0,BAIXO
Pinhal De Sao Bento,PR,2742.0,0,BAIXO
Pinhao,PR,32722.0,0,BAIXO
Pirai Do Sul,PR,25779.0,0,BAIXO
Piraquara,PR,116852.0,0,MEDIO
Pitanga,PR,29686.0,0,BAIXO
Pitangueiras,PR,3298.0,0,BAIXO
Planaltina Do Parana,PR,4281.0,0,BAIXO
Planalto,PR,13385.0,0,BAIXO
Ponta Grossa,PR,358838.0,0,MEDIO
Pontal Do Parana,PR,28529.0,0,BAIXO
Porecatu,PR,12587.0,0,BAIXO
Porto Amazonas,PR,4899.0,0,BAIXO
Porto Barreiro,PR,3133.0,0,BAIXO
Porto Rico,PR,2554.0,0,BAIXO
Porto Vitoria,PR,4057.0,0,BAIXO
Prado Ferreira,PR,3806.0,0,BAIXO
Pranchita,PR,5035.0,0,BAIXO
Presidente Castelo Branco,PR,5395.0,0,BAIXO
Primeiro De Maio,PR,11138.0,0,BAIXO
Prudentopolis,PR,52776.0,0,BAIXO
Quarto Centenario,PR,4420.0,0,BAIXO
Quatigua,PR,7504.0,0,BAIXO
Quatro Barras,PR,24253.0,0,BAIXO
Quatro Pontes,PR,4043.0,0,BAIXO
Quedas Do Iguacu,PR,34707.0,0,BAIXO
Querencia Do Norte,PR,12257.0,0,BAIXO
Quinta Do Sol,PR,4444.0,0,BAIXO
Quitandinha,PR,19388.0,0,BAIXO
Ramilandia,PR,4500.0,0,BAIXO
Rancho Alegre,PR,3760.0,0,BAIXO
Rancho Alegre D'Oeste,PR,2602.0,0,BAIXO
Realeza,PR,16976.0,0,BAIXO
Reboucas,PR,14991.0,0,BAIXO
Renascenca,PR,6772.0,0,BAIXO
Reserva,PR,26933.0,0,BAIXO
Reserva Do Iguacu,PR,8127.0,0,BAIXO
Ribeirao Claro,PR,10622.0,0,BAIXO
Ribeirao Do Pinhal,PR,12869.0,0,BAIXO
Rio Azul,PR,15433.0,0,BAIXO
Rio Bom,PR,3162.0,0,BAIXO
Rio Bonito Do Iguacu,PR,13240.0,0,BAIXO
Rio Branco Do Ivai,PR,4121.0,0,BAIXO
Rio Branco Do Sul,PR,32635.0,0,BAIXO
Rio Negro,PR,34645.0,0,BAIXO
Rolandia,PR,68165.0,0,BAIXO
Roncador,PR,9447.0,0,BAIXO
Rondon,PR,9664.0,0,BAIXO
Rosario Do Ivai,PR,4595.0,0,BAIXO
Sabaudia,PR,6954.0,0,BAIXO
Salgado Filho,PR,3389.0,0,BAIXO
Salto Do Itarare,PR,4862.0,0,BAIXO
Salto Do Lontra,PR,14957.0,0,BAIXO
Santa Amelia,PR,3208.0,0,BAIXO
Santa Cecilia Do Pavao,PR,3253.0,0,BAIXO
Santa Cruz De Monte Castelo,PR,7705.0,0,BAIXO
Santa Fe,PR,12330.0,0,BAIXO
Santa Helena,PR,27036.0,0,BAIXO
Santa Ines,PR,1568.0,0,BAIXO
Santa Isabel Do Ivai,PR,8484.0,0,BAIXO
Santa Izabel Do Oeste,PR,14924.0,0,BAIXO
Santa Lucia,PR,3795.0,0,BAIXO
Santa Maria Do Oeste,PR,9210.0,0,BAIXO
Santa Mariana,PR,11523.0,0,BAIXO
Santa Monica,PR,4052.0,0,BAIXO
Santana Do Itarare,PR,4916.0,0,BAIXO
Santa Tereza Do Oeste,PR,10055.0,0,BAIXO
Santa Terezinha De Itaipu,PR,23927.0,0,BAIXO
Santo Antonio Da Platina,PR,46503.0,0,BAIXO
Santo Antonio Do Caiua,PR,2611.0,0,BAIXO
Santo Antonio Do Paraiso,PR,2032.0,0,BAIXO
Santo Antonio Do Sudoeste,PR,20354.0,0,BAIXO
Santo Inacio,PR,5422.0,0,BAIXO
Sao Carlos Do Ivai,PR,6961.0,0,BAIXO
Sao Jeronimo Da Serra,PR,11088.0,0,BAIXO
Sao Joao,PR,10122.0,0,BAIXO
Sao Joao Do Caiua,PR,5819.0,0,BAIXO
Sao Joao Do Ivai,PR,9897.0,0,BAIXO
Sao Joao Do Triunfo,PR,15359.0,0,BAIXO
Sao Jorge D'Oeste,PR,9005.0,0,BAIXO
Sao Jorge Do Ivai,PR,5535.0,0,BAIXO
Sao Jorge Do Patrocinio,PR,5532.0,0,BAIXO
Sao Jose Da Boa Vista,PR,6115.0,0,BAIXO
Sao Jose Das Palmeiras,PR,3601.0,0,BAIXO
Sao Jose Dos Pinhais,PR,334620.0,0,MEDIO
Sao Manoel Do Parana,PR,2165.0,0,BAIXO
Sao Mateus Do Sul,PR,47137.0,0,BAIXO
Sao Miguel Do Iguacu,PR,27696.0,0,BAIXO
Sao Pedro Do Iguacu,PR,5745.0,0,BAIXO
Sao Pedro Do Ivai,PR,11109.0,0,BAIXO
Sao Pedro Do Parana,PR,2265.0,0,BAIXO
Sao Sebastiao Da Amoreira,PR,8865.0,0,BAIXO
Sao Tome,PR,5778.0,0,BAIXO
Sapopema,PR,6708.0,0,BAIXO
Sarandi,PR,98888.0,0,BAIXO
Saudade Do Iguacu,PR,5578.0,0,BAIXO
Senges,PR,19441.0,0,BAIXO
Serranopolis Do Iguacu,PR,4460.0,0,BAIXO
Sertaneja,PR,5149.0,0,BAIXO
Sertanopolis,PR,16456.0,0,BAIXO
Siqueira Campos,PR,21476.0,0,BAIXO
Sulina,PR,2880.0,0,BAIXO
Tamarana,PR,15277.0,0,BAIXO
Tamboara,PR,5196.0,0,BAIXO
Tapejara,PR,16480.0,0,BAIXO
Tapira,PR,5452.0,0,BAIXO
Teixeira Soares,PR,12761.0,0,BAIXO
Telemaco Borba,PR,80588.0,0,BAIXO
Terra Boa,PR,17304.0,0,BAIXO
Terra Rica,PR,17054.0,0,BAIXO
Terra Roxa,PR,17562.0,0,BAIXO
Tibagi,PR,20688.0,0,BAIXO
Tijucas Do Sul,PR,17295.0,0,BAIXO
Toledo,PR,144601.0,0,MEDIO
Tomazina,PR,7699.0,0,BAIXO
Tres Barras Do Parana,PR,12036.0,0,BAIXO
Tunas Do Parana,PR,9269.0,0,BAIXO
Tuneiras Do Oeste,PR,8502.0,0,BAIXO
Tupassi,PR,8105.0,0,BAIXO
Turvo,PR,12977.0,0,BAIXO
Ubirata,PR,20809.0,0,BAIXO
Umuarama,PR,113416.0,0,MEDIO
Uniao Da Vitoria,PR,58298.0,0,BAIXO
Uniflor,PR,2623.0,0,BAIXO
Urai,PR,11233.0,0,BAIXO
Wenceslau Braz,PR,19358.0,0,BAIXO
Ventania,PR,12267.0,0,BAIXO
Vera Cruz Do Oeste,PR,8389.0,0,BAIXO
Vere,PR,7094.0,0,BAIXO
Alto Paraiso,PR,2630.0,0,BAIXO
Doutor Ulysses,PR,5525.0,0,BAIXO
Virmond,PR,4051.0,0,BAIXO
Vitorino,PR,6879.0,0,BAIXO
Xambre,PR,5584.0,0,BAIXO
Abdon Batista,SC,2534.0,0,BAIXO
Abelardo Luz,SC,18015.0,0,BAIXO
Agrolandia,SC,11160.0,0,BAIXO
Agronomica,SC,5570.0,0,BAIXO
Agua Doce,SC,7160.0,0,BAIXO
Aguas De Chapeco,SC,6544.0,0,BAIXO
Aguas Frias,SC,2341.0,0,BAIXO
Aguas Mornas,SC,6646.0,0,BAIXO
Alfredo Wagner,SC,10136.0,0,BAIXO
Alto Bela Vista,SC,1915.0,0,BAIXO
Anchieta,SC,5477.0,0,BAIXO
Angelina,SC,4686.0,0,BAIXO
Anita Garibaldi,SC,6783.0,0,BAIXO
Anitapolis,SC,3223.0,0,BAIXO
Antonio Carlos,SC,8712.0,0,BAIXO
Apiuna,SC,10951.0,0,BAIXO
Arabuta,SC,4268.0,0,BAIXO
Araquari,SC,40890.0,0,BAIXO
Ararangua,SC,69493.0,0,BAIXO
Armazem,SC,8843.0,0,BAIXO
Arroio Trinta,SC,3547.0,0,BAIXO
Arvoredo,SC,2228.0,0,BAIXO
Ascurra,SC,8021.0,0,BAIXO
Atalanta,SC,3179.0,0,BAIXO
Aurora,SC,5687.0,0,BAIXO
Balneario Arroio Do Silva,SC,13782.0,0,BAIXO
Balneario Camboriu,SC,149227.0,0,MEDIO
Balneario Barra Do Sul,SC,11271.0,0,BAIXO
Balneario Gaivota,SC,11537.0,0,BAIXO
Bandeirante,SC,2618.0,0,BAIXO
Barra Bonita,SC,1625.0,0,BAIXO
Barra Velha,SC,30539.0,0,BAIXO
Bela Vista Do Toldo,SC,6386.0,0,BAIXO
Belmonte,SC,2712.0,0,BAIXO
Benedito Novo,SC,11896.0,0,BAIXO
Biguacu,SC,70471.0,0,BAIXO
Blumenau,SC,366418.0,0,MEDIO
Bocaina Do Sul,SC,3501.0,0,BAIXO
Bombinhas,SC,20889.0,0,BAIXO
Bom Jardim Da Serra,SC,4801.0,0,BAIXO
Bom Jesus,SC,3104.0,0,BAIXO
Bom Jesus Do Oeste,SC,2136.0,0,BAIXO
Bom Retiro,SC,10153.0,0,BAIXO
Botuvera,SC,5396.0,0,BAIXO
Braco Do Norte,SC,34294.0,0,BAIXO
Braco Do Trombudo,SC,3794.0,0,BAIXO
Brunopolis,SC,2318.0,0,BAIXO
Brusque,SC,140597.0,0,MEDIO
Cacador,SC,80017.0,0,BAIXO
Caibi,SC,6112.0,0,BAIXO
Calmon,SC,3325.0,0,BAIXO
Camboriu,SC,87179.0,0,BAIXO
Capao Alto,SC,2467.0,0,BAIXO
Campo Alegre,SC,11985.0,0,BAIXO
Campo Belo Do Sul,SC,6889.0,0,BAIXO
Campo Ere,SC,8312.0,0,BAIXO
Campos Novos,SC,36861.0,0,BAIXO
Canelinha,SC,12553.0,0,BAIXO
Canoinhas,SC,54558.0,0,BAIXO
Capinzal,SC,23218.0,0,BAIXO
Capivari De Baixo,SC,25477.0,0,BAIXO
Catanduvas,SC,11106.0,0,BAIXO
Caxambu Do Sul,SC,3462.0,0,BAIXO
Celso Ramos,SC,2709.0,0,BAIXO
Cerro Negro,SC,3013.0,0,BAIXO
Chapadao Do Lageado,SC,3025.0,0,BAIXO
Chapeco,SC,227587.0,0,MEDIO
Cocal Do Sul,SC,16956.0,0,BAIXO
Concordia,SC,75683.0,0,BAIXO
Cordilheira Alta,SC,4585.0,0,BAIXO
Coronel Freitas,SC,9900.0,0,BAIXO
Coronel Martins,SC,2560.0,0,BAIXO
Corupa,SC,16300.0,0,BAIXO
Correia Pinto,SC,12315.0,0,BAIXO
Criciuma,SC,219393.0,0,MEDIO
Cunha Pora,SC,11150.0,0,BAIXO
Cunhatai,SC,1972.0,0,BAIXO
Curitibanos,SC,40037.0,0,BAIXO
Descanso,SC,8136.0,0,BAIXO
Dionisio Cerqueira,SC,15592.0,0,BAIXO
Dona Emma,SC,4224.0,0,BAIXO
Doutor Pedrinho,SC,4164.0,0,BAIXO
Entre Rios,SC,3232.0,0,BAIXO
Ermo,SC,2059.0,0,BAIXO
Erval Velho,SC,4423.0,0,BAIXO
Faxinal Dos Guedes,SC,10630.0,0,BAIXO
Flor Do Sertao,SC,1575.0,0,BAIXO
Florianopolis,SC,516524.0,1,ALTO
Formosa Do Sul,SC,2481.0,0,BAIXO
Forquilhinha,SC,27621.0,0,BAIXO
Fraiburgo,SC,36723.0,0,BAIXO
Frei Rogerio,SC,1918.0,0,BAIXO
Galvao,SC,2711.0,0,BAIXO
Garopaba,SC,24070.0,0,BAIXO
Garuva,SC,18816.0,0,BAIXO
Gaspar,SC,71925.0,0,BAIXO
Governador Celso Ramos,SC,14739.0,0,BAIXO
Grao Para,SC,6621.0,0,BAIXO
Gravatal,SC,11652.0,0,BAIXO
Guabiruba,SC,24922.0,0,BAIXO
Guaraciaba,SC,9964.0,0,BAIXO
Guaramirim,SC,46757.0,0,BAIXO
Guaruja Do Sul,SC,5196.0,0,BAIXO
Guatambu,SC,4692.0,0,BAIXO
Herval D'Oeste,SC,22820.0,0,BAIXO
Ibiam,SC,1952.0,0,BAIXO
Ibicare,SC,3154.0,0,BAIXO
Ibirama,SC,19238.0,0,BAIXO
Icara,SC,58055.0,0,BAIXO
Ilhota,SC,14531.0,0,BAIXO
Imarui,SC,9764.0,0,BAIXO
Imbituba,SC,45711.0,0,BAIXO
Imbuia,SC,6284.0,0,BAIXO
Indaial,SC,72346.0,0,BAIXO
Iomere,SC,2979.0,0,BAIXO
Ipira,SC,4367.0,0,BAIXO
Ipora Do Oeste,SC,9093.0,0,BAIXO
Ipuacu,SC,7643.0,0,BAIXO
Ipumirim,SC,7647.0,0,BAIXO
Iraceminha,SC,3901.0,0,BAIXO
Irani,SC,10575.0,0,BAIXO
Irati,SC,1887.0,0,BAIXO
Irineopolis,SC,11354.0,0,BAIXO
Ita,SC,6091.0,0,BAIXO
Itaiopolis,SC,21889.0,0,BAIXO
Itajai,SC,226617.0,0,MEDIO
Itapema,SC,69323.0,0,BAIXO
Itapiranga,SC,17139.0,0,BAIXO
Itapoa,SC,21766.0,0,BAIXO
Ituporanga,SC,25619.0,0,BAIXO
Jabora,SC,3899.0,0,BAIXO
Jacinto Machado,SC,10337.0,0,BAIXO
Jaguaruna,SC,20547.0,0,BAIXO
Jaragua Do Sul,SC,184579.0,0,MEDIO
Jardinopolis,SC,1520.0,0,BAIXO
Joacaba,SC,30684.0,0,BAIXO
Joinville,SC,604708.0,0,ALTO
Jose Boiteux,SC,5019.0,0,BAIXO
Jupia,SC,2083.0,0,BAIXO
Lacerdopolis,SC,2248.0,0,BAIXO
Lages,SC,157158.0,0,MEDIO
Laguna,SC,46424.0,0,BAIXO
Lajeado Grande,SC,1408.0,0,BAIXO
Laurentino,SC,7154.0,0,BAIXO
Lauro Muller,SC,15380.0,0,BAIXO
Lebon Regis,SC,12122.0,0,BAIXO
Leoberto Leal,SC,2960.0,0,BAIXO
Lindoia Do Sul,SC,4530.0,0,BAIXO
Lontras,SC,12497.0,0,BAIXO
Luiz Alves,SC,13347.0,0,BAIXO
Luzerna,SC,5683.0,0,BAIXO
Macieira,SC,1757.0,0,BAIXO
Mafra,SC,56825.0,0,BAIXO
Major Gercino,SC,3465.0,0,BAIXO
Major Vieira,SC,8209.0,0,BAIXO
Maracaja,SC,7461.0,0,BAIXO
Maravilha,SC,26463.0,0,BAIXO
Marema,SC,1703.0,0,BAIXO
Massaranduba,SC,17330.0,0,BAIXO
Matos Costa,SC,2442.0,0,BAIXO
Meleiro,SC,6989.0,0,BAIXO
Mirim Doce,SC,2257.0,0,BAIXO
Modelo,SC,4227.0,0,BAIXO
Mondai,SC,12034.0,0,BAIXO
Monte Carlo,SC,9945.0,0,BAIXO
Monte Castelo,SC,8263.0,0,BAIXO
Morro Da Fumaca,SC,18095.0,0,BAIXO
Morro Grande,SC,2884.0,0,BAIXO
Navegantes,SC,85734.0,0,BAIXO
Nova Erechim,SC,5163.0,0,BAIXO
Nova Itaberaba,SC,4327.0,0,BAIXO
Nova Trento,SC,15010.0,0,BAIXO
Nova Veneza,SC,15515.0,0,BAIXO
Novo Horizonte,SC,2366.0,0,BAIXO
Orleans,SC,23161.0,0,BAIXO
Otacilio Costa,SC,19201.0,0,BAIXO
Ouro,SC,7251.0,0,BAIXO
Ouro Verde,SC,2197.0,0,BAIXO
Paial,SC,1444.0,0,BAIXO
Painel,SC,2352.0,0,BAIXO
Palhoca,SC,178679.0,0,MEDIO
Palma Sola,SC,7321.0,0,BAIXO
Palmeira,SC,2673.0,0,BAIXO
Palmitos,SC,16144.0,0,BAIXO
Papanduva,SC,19521.0,0,BAIXO
Paraiso,SC,3284.0,0,BAIXO
Passo De Torres,SC,9269.0,0,BAIXO
Passos Maia,SC,4072.0,0,BAIXO
Paulo Lopes,SC,7642.0,0,BAIXO
Pedras Grandes,SC,3931.0,0,BAIXO
Penha,SC,34022.0,0,BAIXO
Peritiba,SC,2733.0,0,BAIXO
Pescaria Brava,SC,10225.0,0,BAIXO
Petrolandia,SC,5873.0,0,BAIXO
Balneario Picarras,SC,24385.0,0,BAIXO
Pinhalzinho,SC,21103.0,0,BAIXO
Pinheiro Preto,SC,3635.0,0,BAIXO
Piratuba,SC,3637.0,0,BAIXO
Planalto Alegre,SC,2907.0,0,BAIXO
Pomerode,SC,34561.0,0,BAIXO
Ponte Alta,SC,4619.0,0,BAIXO
Ponte Alta Do Norte,SC,3426.0,0,BAIXO
Ponte Serrada,SC,11674.0,0,BAIXO
Porto Belo,SC,22466.0,0,BAIXO
Porto Uniao,SC,35685.0,0,BAIXO
Pouso Redondo,SC,17965.0,0,BAIXO
Praia Grande,SC,7305.0,0,BAIXO
Presidente Castello Branco,SC,1526.0,0,BAIXO
Presidente Getulio,SC,17973.0,0,BAIXO
Presidente Nereu,SC,2279.0,0,BAIXO
Princesa,SC,2950.0,0,BAIXO
Quilombo,SC,9773.0,0,BAIXO
Rancho Queimado,SC,2897.0,0,BAIXO
Rio Das Antas,SC,6199.0,0,BAIXO
Rio Do Campo,SC,5864.0,0,BAIXO
Rio Do Oeste,SC,7552.0,0,BAIXO
Rio Dos Cedros,SC,11937.0,0,BAIXO
Rio Do Sul,SC,72931.0,0,BAIXO
Rio Fortuna,SC,4630.0,0,BAIXO
Rio Negrinho,SC,42684.0,0,BAIXO
Rio Rufino,SC,2484.0,0,BAIXO
Riqueza,SC,4525.0,0,BAIXO
Rodeio,SC,11647.0,0,BAIXO
Romelandia,SC,4584.0,0,BAIXO
Salete,SC,7674.0,0,BAIXO
Saltinho,SC,3727.0,0,BAIXO
Salto Veloso,SC,4792.0,0,BAIXO
Sangao,SC,13128.0,0,BAIXO
Santa Cecilia,SC,17004.0,0,BAIXO
Santa Helena,SC,2178.0,0,BAIXO
Santa Rosa De Lima,SC,2151.0,0,BAIXO
Santa Rosa Do Sul,SC,8397.0,0,BAIXO
Santa Terezinha,SC,8760.0,0,BAIXO
Santa Terezinha Do Progresso,SC,2317.0,0,BAIXO
Santiago Do Sul,SC,1211.0,0,BAIXO
Santo Amaro Da Imperatriz,SC,23907.0,0,BAIXO
Sao Bernardino,SC,2239.0,0,BAIXO
Sao Bento Do Sul,SC,86317.0,0,BAIXO
Sao Bonifacio,SC,2791.0,0,BAIXO
Sao Carlos,SC,11456.0,0,BAIXO
Sao Cristovao Do Sul,SC,5646.0,0,BAIXO
Sao Domingos,SC,9422.0,0,BAIXO
Sao Francisco Do Sul,SC,54751.0,0,BAIXO
Sao Joao Do Oeste,SC,6423.0,0,BAIXO
Sao Joao Batista,SC,39719.0,0,BAIXO
Sao Joao Do Itaperiu,SC,3784.0,0,BAIXO
Sao Joao Do Sul,SC,7332.0,0,BAIXO
Sao Joaquim,SC,27322.0,0,BAIXO
Sao Jose,SC,253705.0,0,MEDIO
Sao Jose Do Cedro,SC,13811.0,0,BAIXO
Sao Jose Do Cerrito,SC,8054.0,0,BAIXO
Sao Lourenco Do Oeste,SC,24501.0,0,BAIXO
Sao Ludgero,SC,13886.0,0,BAIXO
Sao Martinho,SC,3162.0,0,BAIXO
Sao Miguel Da Boa Vista,SC,1794.0,0,BAIXO
Sao Miguel Do Oeste,SC,41246.0,0,BAIXO
Sao Pedro De Alcantara,SC,6046.0,0,BAIXO
Saudades,SC,9874.0,0,BAIXO
Schroeder,SC,22605.0,0,BAIXO
Seara,SC,17610.0,0,BAIXO
Serra Alta,SC,3249.0,0,BAIXO
Sideropolis,SC,14176.0,0,BAIXO
Sombrio,SC,31084.0,0,BAIXO
Sul Brasil,SC,2386.0,0,BAIXO
Taio,SC,18576.0,0,BAIXO
Tangara,SC,8648.0,0,BAIXO
Tigrinhos,SC,1606.0,0,BAIXO
Tijucas,SC,39889.0,0,BAIXO
Timbe Do Sul,SC,5338.0,0,BAIXO
Timbo,SC,45703.0,0,BAIXO
Timbo Grande,SC,8003.0,0,BAIXO
Tres Barras,SC,19455.0,0,BAIXO
Treviso,SC,4002.0,0,BAIXO
Treze De Maio,SC,7104.0,0,BAIXO
Treze Tilias,SC,8138.0,0,BAIXO
Trombudo Central,SC,7506.0,0,BAIXO
Tubarao,SC,107143.0,0,MEDIO
Tunapolis,SC,4507.0,0,BAIXO
Turvo,SC,13080.0,0,BAIXO
Uniao Do Oeste,SC,2364.0,0,BAIXO
Urubici,SC,11311.0,0,BAIXO
Urupema,SC,2453.0,0,BAIXO
Urussanga,SC,21419.0,0,BAIXO
Vargeao,SC,3569.0,0,BAIXO
Vargem,SC,2387.0,0,BAIXO
Vargem Bonita,SC,4411.0,0,BAIXO
Vidal Ramos,SC,6321.0,0,BAIXO
Videira,SC,54145.0,0,BAIXO
Vitor Meireles,SC,4907.0,0,BAIXO
Witmarsum,SC,4032.0,0,BAIXO
Xanxere,SC,52290.0,0,BAIXO
Xavantina,SC,3873.0,0,BAIXO
Xaxim,SC,29254.0,0,BAIXO
Zortea,SC,3432.0,0,BAIXO
Balneario Rincao,SC,13129.0,0,BAIXO
Acegua,RS,4981.0,0,BAIXO
Agua Santa,RS,3738.0,0,BAIXO
Agudo,RS,16344.0,0,BAIXO
Ajuricaba,RS,6951.0,0,BAIXO
Alecrim,RS,5710.0,0,BAIXO
Alegrete,RS,72493.0,0,BAIXO
Alegria,RS,3287.0,0,BAIXO
Almirante Tamandare Do Sul,RS,1935.0,0,BAIXO
Alpestre,RS,5885.0,0,BAIXO
Alto Alegre,RS,1590.0,0,BAIXO
Alto Feliz,RS,3043.0,0,BAIXO
Alvorada,RS,212352.0,0,MEDIO
Amaral Ferrador,RS,7136.0,0,BAIXO
Ametista Do Sul,RS,7396.0,0,BAIXO
Andre Da Rocha,RS,1351.0,0,BAIXO
Anta Gorda,RS,5941.0,0,BAIXO
Antonio Prado,RS,13041.0,0,BAIXO
Arambare,RS,3544.0,0,BAIXO
Ararica,RS,5840.0,0,BAIXO
Aratiba,RS,6145.0,0,BAIXO
Arroio Do Meio,RS,21121.0,0,BAIXO
Arroio Do Sal,RS,10483.0,0,BAIXO
Arroio Do Padre,RS,2966.0,0,BAIXO
Arroio Dos Ratos,RS,14201.0,0,BAIXO
Arroio Do Tigre,RS,13452.0,0,BAIXO
Arroio Grande,RS,18185.0,0,BAIXO
Arvorezinha,RS,10422.0,0,BAIXO
Augusto Pestana,RS,6545.0,0,BAIXO
Aurea,RS,3517.0,0,BAIXO
Bage,RS,121518.0,0,MEDIO
Balneario Pinhal,RS,14645.0,0,BAIXO
Barao,RS,6232.0,0,BAIXO
Barao De Cotegipe,RS,6616.0,0,BAIXO
Barao Do Triunfo,RS,7550.0,0,BAIXO
Barracao,RS,5237.0,0,BAIXO
Barra Do Guarita,RS,3266.0,0,BAIXO
